probe_id,GI-78,GI-91,GI-94,GI-95,GI-100,GI-103,GI-113,GI-121,GI-135,GI-142,GC-92,GC-94,GC-95,GC-109,GC-117,GC-121,GC-131,GC-133,GC-136,GC-138
ASHGA5P000001,8.194451,7.7468057,8.526166,7.784593,7.963568,7.679144,7.9424367,8.424158,8.526166,8.265787,6.7905297,6.999938,8.010285,7.085003,6.5558915,7.5782647,7.2342486,7.5216494,6.6263385,7.85898
ASHGA5P000009,4.4525576,4.8709264,7.2513633,3.7133095,3.3908584,3.9577465,3.211623,6.1465254,6.0112576,4.6802373,4.6904554,5.554138,5.954277,4.608466,5.350019,4.7839637,4.4743385,3.5367727,5.3448496,5.0800633
ASHGA5P000016,6.237222,5.6291885,7.0801883,5.970618,6.7548513,5.8495283,6.838439,6.9730873,7.1832695,6.301965,5.073481,5.3448496,6.302841,4.9022965,5.249682,5.7561483,5.1966114,5.2143054,5.3460307,5.884362
ASHGA5P000021,4.5929494,4.6731286,5.8517876,3.5321786,4.6852226,3.6599455,4.7638617,5.0930204,4.8943653,5.150678,3.839413,4.87,5.5715094,4.534174,4.918477,4.966796,5.387083,4.834786,4.6916986,4.9101424
ASHGA5P000024,6.9623623,6.9042044,7.2769437,6.3243537,6.882939,6.345578,6.8602853,7.119398,7.066861,7.287794,5.386445,5.857091,7.399367,5.672262,5.354183,5.8659053,5.01884,5.9795804,5.378907,5.912436
ASHGA5P000026,7.836925,7.0726047,6.636427,7.193811,7.746302,7.216081,7.875777,5.8887167,6.0155745,7.8487263,5.9060807,5.4586754,7.539989,5.7541375,5.3029118,6.8710704,4.86871,3.8077557,5.503654,7.0449743
ASHGA5P000028,8.117971,7.668048,5.6098847,7.555623,8.249599,7.5348277,8.241619,9.169445,9.2614765,8.067067,7.173705,6.0883713,6.2653275,7.175476,5.8742967,5.582619,5.762051,5.85861,5.6981473,5.6096888
ASHGA5P000029,10.774472,10.145371,11.041437,10.163434,10.675262,10.109586,10.688624,11.066416,11.120114,10.794769,10.58045,10.160482,11.391266,10.461456,10.430287,11.248657,11.042906,11.044367,10.474055,11.236464
ASHGA5P000032,17.156162,16.592457,16.956799,16.728386,17.212072,16.785076,17.1707,16.980152,16.968103,17.156162,16.88463,16.457283,16.935633,16.863039,16.536207,16.991837,16.785076,16.895315,16.560154,16.935633
ASHGA5P000035,5.6375513,5.6437206,6.086243,4.6999593,4.820227,4.796668,4.8090315,5.7470126,5.326126,5.8694034,3.6096337,5.028867,6.1651597,4.015244,3.6709063,4.247622,4.1506844,3.7551224,4.3419013,4.0514693
ASHGA5P000037,5.877071,6.1548405,6.1714377,5.854939,5.3217654,5.661629,5.0620494,4.851716,4.55445,6.0369325,6.385645,5.7232466,5.708957,6.4045258,5.3679004,3.237155,6.4405413,4.765278,5.342585,3.1750336
ASHGA5P000039,9.962809,8.757718,9.719469,8.693621,10.046699,8.6059,10.166535,9.252899,9.397617,10.031325,8.842129,6.7651105,9.7772875,8.897159,6.7761016,9.792437,8.748335,6.4289947,6.699334,9.732742
ASHGA5P000047,8.360434,7.839925,8.067751,8.078378,8.359404,8.054242,8.363783,7.899044,7.8232207,8.338033,7.1351833,6.5274315,7.814473,7.378622,6.448492,7.13685,6.4913163,5.075496,6.4426794,6.9563584
ASHGA5P000051,5.7063537,5.4478726,5.4091754,4.749284,3.9381459,4.680612,4.144902,4.4201717,4.162486,5.3441057,2.6110768,4.429338,5.654085,2.5624943,3.7861965,4.0943556,3.6935756,4.301367,3.4815423,4.446263
ASHGA5P000053,10.25304,8.655122,8.446161,8.830496,10.299907,8.849882,10.212912,8.327873,8.148044,10.173882,9.331585,8.7146845,10.027958,9.278484,8.473964,10.013156,7.6234326,8.5754,8.520828,10.042687
ASHGA5P000054,8.926777,8.992591,9.073027,8.893565,8.806531,8.907647,8.814577,8.934903,8.90498,8.932563,7.712174,7.3441215,9.054212,7.8054357,7.4699535,8.88821,8.345148,6.610151,7.4366655,8.817735
ASHGA5P000055,6.7149687,5.2726135,5.592698,4.8040605,6.6445227,4.8814654,6.6770644,3.2666981,4.050185,6.736448,5.114147,4.5369234,4.858222,5.0020905,3.6074088,4.3973007,4.069376,4.8831925,3.5081832,4.2457266
ASHGA5P000059,7.3140316,6.5304008,6.8130407,6.6169252,7.136028,6.445694,7.205482,4.971438,4.0558896,7.2776437,5.847536,5.8543496,7.1869035,5.6291885,6.281996,6.6606116,6.3566456,4.8099775,6.2400045,6.577485
ASHGA5P000066,8.508078,7.142485,7.041957,6.921973,8.877022,7.100021,8.6894045,8.104718,8.130334,8.390556,6.929655,5.2290354,6.3553934,6.937518,5.2594457,5.056691,3.6084619,3.5641563,5.204328,5.2690625
ASHGA5P000071,8.451046,8.085949,7.3395214,7.946798,8.439755,7.953134,8.803755,5.915611,6.3345213,8.462039,7.503618,6.2385545,7.7127314,7.59924,6.2677007,7.294606,4.187643,5.8867803,6.2774477,7.4416337
ASHGA5P000073,9.790132,8.722882,9.38497,8.650352,9.866688,8.600344,9.924265,9.271416,9.331101,9.892627,7.965615,6.573526,9.084184,8.089691,6.2950573,8.911344,7.769177,6.1509213,6.52008,9.030264
ASHGA5P000074,5.5844226,4.7356076,7.0115485,3.8221893,5.0073543,4.308075,4.716949,7.600569,7.496162,5.7969165,6.5806227,4.333788,5.258639,6.1905737,4.410443,6.3729672,3.7568657,4.766045,4.7846985,5.7051167
ASHGA5P000075,8.08209,7.65375,8.33733,7.746302,7.6029224,7.65375,7.7236905,8.123311,8.13123,8.060358,7.3849926,7.2319555,8.443896,7.58593,7.36273,8.08676,7.4864593,7.5018325,7.429131,7.8859935
ASHGA5P000080,7.591932,7.4326353,6.8282795,7.615222,7.664965,7.7074594,7.3934784,6.431389,6.5359116,7.548076,7.482566,6.864648,9.143985,7.290043,7.1214943,7.2172575,5.881499,6.903769,6.9450674,7.4324102
ASHGA5P000081,5.3866377,5.5075207,6.1121035,5.3090267,5.4484406,5.293336,5.093951,5.3519716,5.6877947,5.552958,4.79918,4.832768,5.7723308,5.084455,4.540801,4.718525,4.310772,4.2415276,4.8058352,4.4471183
ASHGA5P000082,5.955465,5.424935,6.1742163,4.935034,5.4546266,4.986684,5.1909995,5.5049186,5.450181,5.7270007,5.2560797,4.5752172,5.9283156,4.8479123,4.2995605,4.672327,4.162927,4.798024,4.5815396,4.3979597
ASHGA5P000085,10.011172,10.316001,9.94117,10.069868,10.199846,10.213933,10.023777,10.278518,10.141528,9.959816,10.566432,10.564476,10.3088045,10.489877,11.064688,10.563254,11.1745205,10.825363,10.84162,10.221934
ASHGA5P000086,9.808336,8.800859,10.643285,8.698539,9.837456,8.8746805,9.679499,10.3501005,10.223721,9.760423,8.652243,8.57435,10.423209,8.887472,8.525362,10.55099,9.40004,9.323876,8.348287,10.318061
ASHGA5P000093,5.896514,3.0527725,5.509765,4.0311813,5.404783,3.867574,5.2387943,5.5596485,5.1531644,5.380277,4.0338106,4.11425,4.948514,4.002764,3.7475202,5.271699,4.059683,4.0940485,3.7933047,5.22874
ASHGA5P000097,9.537295,9.027357,9.635953,9.080585,9.404073,9.061564,9.536367,9.585245,9.536367,9.517717,8.390158,7.8449144,9.268407,8.308515,7.9300127,9.2312155,8.722882,7.37191,7.9773564,9.2614765
ASHGA5P000098,5.4698553,7.881473,3.686723,8.028761,5.6923327,7.944276,5.999217,2.5947914,2.5000699,5.599115,7.91502,6.4745774,5.055206,8.035768,6.558794,4.0954595,5.628204,5.510101,6.6527987,3.8802516
ASHGA5P000100,11.466266,11.16261,11.578309,11.190979,11.421256,11.147781,11.3531275,11.654197,11.702438,11.506249,11.440114,10.242796,11.556406,11.500429,10.148025,11.505077,11.5465975,8.501853,10.246964,11.498081
ASHGA5P000102,10.220071,9.544548,9.724493,9.381662,10.150132,9.3133135,10.172336,9.447126,9.358254,10.295504,8.573731,8.18223,10.426193,8.760295,7.993666,10.242059,8.626529,8.269161,8.058215,10.09772
ASHGA5P000103,7.5066285,7.802422,6.373419,7.8805842,7.3911586,7.872474,7.417351,5.4334216,5.553356,7.599609,6.759735,6.1724715,6.400004,6.6788573,6.1371284,5.3627596,6.470562,4.1903086,6.279643,5.4769826
ASHGA5P000104,7.3104873,6.746182,7.954132,6.805034,7.3485265,6.7516565,7.3849926,7.9732213,7.9070525,7.2489123,5.3069096,4.521843,5.8406787,5.2699847,4.87,4.9196916,6.2501125,5.229235,4.91104,4.9823556
ASHGA5P000105,7.4608207,6.9401703,7.228263,6.993678,7.6714,6.9714656,7.714589,8.18223,8.410587,7.360201,6.4960947,6.8511977,7.78575,6.5700164,6.9100037,7.9376454,7.117606,6.6098814,6.854976,8.006995
ASHGA5P000106,5.370496,4.446572,5.232697,5.7063537,6.6579437,5.8181605,6.843382,7.66365,7.613745,4.3142858,4.9540625,4.856976,5.1527915,6.619954,5.8445354,8.934903,7.4484224,5.757928,5.753025,8.876453
ASHGA5P000110,3.8451695,2.4847622,3.3853185,4.7428784,5.259646,4.9471016,5.516773,5.767913,5.838827,2.6382046,4.688143,2.3652925,2.3509405,4.9441857,3.4756825,5.502882,4.51066,3.603336,4.0535674,5.3598113
ASHGA5P000112,5.331071,2.4847622,8.444472,4.729965,5.631192,4.9902263,5.3405366,5.919875,5.7822537,4.0045485,3.9697886,2.3652925,5.0670447,4.6106944,3.4833443,7.5543904,6.256862,4.8430176,4.3779707,7.0022607
ASHGA5P000113,5.672262,5.006367,9.024005,5.9875517,6.6029716,5.915611,6.163269,7.9560423,7.9141154,5.5812716,4.9724026,4.9325976,7.6354885,6.0795484,5.045907,8.255826,6.6841054,5.5428457,4.9316235,8.106904
ASHGA5P000116,6.473145,5.3398895,3.3935196,5.791294,6.480668,5.7573996,6.4414887,4.3680634,4.0654216,6.4827657,6.1086764,3.7280252,3.4234197,5.8772483,3.7248394,4.5033755,3.5224948,5.838827,4.0175123,4.3483043
ASHGA5P000126,8.602672,8.787448,8.588048,8.963491,8.7242775,8.952429,8.646875,8.113289,8.261352,8.642672,7.6142473,6.984998,8.623717,7.591932,6.9171686,8.377774,6.7509265,5.2310615,7.032182,8.425238
ASHGA5P000127,5.986259,4.784408,4.3775587,4.295498,5.7524805,4.290881,5.8342257,2.7267694,2.6950667,6.235657,5.2094593,4.7716913,4.874557,5.2290354,4.5337214,4.452077,5.3559556,5.596528,4.4995112,4.0472937
ASHGA5P000132,6.682296,6.211199,6.2204275,6.598433,5.229432,6.5449047,5.734026,6.203396,6.0583572,6.5472603,5.6356373,5.7399116,6.125041,5.4314713,5.5137544,5.9069996,5.577899,5.5958,5.413689,5.8366427
ASHGA5P000153,6.0591893,5.546309,6.125633,5.075935,5.154398,4.9413586,5.4019494,6.1033697,5.7827764,6.0013547,4.532258,4.156148,5.868703,4.7305703,3.1547792,4.8022466,2.7176008,3.3830183,3.409379,5.33218
ASHGA5P000160,5.670036,5.4482856,6.067487,5.039564,5.2290354,5.203341,5.417573,5.380277,5.404608,5.6960297,4.0584373,4.6065207,6.481245,4.7035136,4.5587606,9.189494,4.0045485,4.1907783,4.312127,9.265613
ASHGA5P000166,6.0809817,5.9152646,6.5480065,5.528592,5.7451744,5.5730653,6.1376815,6.9580235,7.3700275,6.365487,4.72943,4.918028,6.400445,4.9028077,4.7845573,5.2806444,3.1369646,5.5689893,4.6988773,5.5776334
ASHGA5P000171,6.761847,5.9872527,7.746302,5.7378817,6.6462517,5.815132,6.863595,6.1534905,6.226847,6.5576067,5.026135,5.3061633,7.2932124,5.23713,4.9746737,6.0249243,4.9101424,5.0420957,4.8099775,6.1352043
ASHGA5P000216,7.828107,7.2185044,8.093706,7.428846,7.563063,7.373569,7.647769,8.132452,8.098915,7.766303,7.3030515,6.1560016,7.674722,6.8214283,6.852722,7.523492,7.3329754,6.9801965,7.100021,7.6260114
ASHGA5P000218,6.2616224,5.325991,7.8117223,4.9105196,5.4984565,4.4215465,5.7192273,5.2913213,5.021537,6.207009,5.730555,4.9815974,6.2602644,4.901157,5.090955,4.560836,4.043473,4.996226,4.6136837,4.647349
ASHGA5P000227,5.717637,5.311064,6.0783615,5.205777,5.103695,5.352282,5.077259,4.627785,4.5318985,5.917815,5.0883904,5.1163325,6.318035,4.479443,4.6212544,5.6179657,4.506733,4.89536,4.707545,5.473903
ASHGA5P000232,7.5737004,7.09614,8.128625,6.6736217,7.125544,6.629848,7.2190676,7.9880915,7.8972697,7.595942,5.9686375,5.611692,7.5403757,6.3223033,5.6573663,6.038667,5.055206,5.6209164,5.6126037,5.942548
ASHGA5P000248,5.2952623,4.9041867,5.1087403,4.4021263,3.996327,4.278907,3.8684602,4.445778,4.1140018,5.140403,3.761661,4.318457,5.553696,4.2706747,4.052217,4.094892,4.1303353,4.427171,4.398781,4.220131
ASHGA5P000249,5.538591,5.170109,6.803483,4.8056946,4.0017633,4.513535,3.8437178,6.1565733,6.1036325,5.7994013,4.810351,4.390988,5.845619,5.424065,4.2329082,4.0584373,3.9281814,3.8434327,4.531021,3.8313425
ASHGA5P000253,5.6581416,4.6238866,7.5013456,3.4523015,4.3585744,3.763773,3.3062606,6.9127035,6.7305984,5.5925193,5.2876325,3.866251,5.130618,5.492608,4.615007,4.122568,4.3022723,4.57093,4.600371,3.7325537
ASHGA5P000271,5.625867,5.2950783,5.6665583,4.6647325,5.5398264,5.0889287,5.502713,5.0490003,4.9159746,5.0361285,3.7264364,4.2489543,5.229897,3.5514843,4.350597,4.254439,4.0538387,4.301639,4.62341,4.839551
ASHGA5P000273,5.1688666,4.51365,4.2091603,4.4229927,4.777433,4.362032,5.432003,4.985958,5.2139792,4.7534404,4.240913,4.5301504,5.3070755,4.9166913,4.0223403,5.081323,4.117428,3.8849435,3.9138155,4.9907885
ASHGA5P000305,7.1935716,6.6716104,6.0834546,6.4825506,6.8517666,6.4285774,7.237015,5.2960253,5.3800387,7.034525,6.4292474,6.60645,6.6738443,6.6084185,6.536876,6.1404667,5.805964,6.218747,6.682509,6.1079826
ASHGA5P000326,4.988273,4.848807,4.3915195,4.8698344,5.488428,4.8596296,5.450181,4.6232967,5.3855534,4.958322,3.3765557,4.6810164,5.628747,4.488185,4.1328363,4.476016,4.3862176,3.6938784,3.9281814,4.734887
ASHGA5P000328,7.206086,6.6597934,6.9988008,6.4776177,6.943058,6.370076,6.993172,6.1509213,5.8587923,7.274018,5.3909535,5.7035546,6.4631906,5.544519,5.382766,5.5420785,4.8040605,5.174223,5.1622,5.4037066
ASHGA5P000351,5.504674,5.1746173,6.7859707,4.827895,4.7403336,5.188049,5.492608,6.3187494,6.32707,5.6770444,5.271699,4.7308583,4.7756243,4.594042,4.666141,4.715512,4.3686233,4.3498096,4.647084,5.061775
ASHGA5P000374,6.153669,5.131362,6.37697,4.517353,5.941281,4.5583773,6.258207,5.478664,5.1012416,6.2028055,3.899142,3.3857877,7.6540394,4.51474,3.7588482,6.7932568,4.277709,3.6328044,3.925998,7.1696296
ASHGA5P000375,5.624404,5.714374,4.63104,5.298709,5.0231194,5.4270277,5.0931506,3.9239452,4.2815313,5.397194,3.62435,4.6673555,5.068864,4.052731,4.431919,4.0948133,4.308701,4.120226,4.173729,4.2553353
ASHGA5P000378,9.286718,8.681021,9.492778,8.926469,7.8966603,8.8280525,8.022658,9.653463,9.714089,9.394392,8.693172,8.338033,9.623383,8.825795,8.498491,9.568271,9.257975,9.366167,8.585817,9.719469
ASHGA5P000402,5.8498535,5.5152426,7.2134113,5.106073,4.9133596,5.1678033,5.07819,7.542952,7.4320097,6.0336204,5.5251503,4.6804276,6.291366,5.594227,4.697964,4.822905,4.228053,4.552542,4.751972,4.668994
ASHGA5P000440,7.546714,7.2297106,8.988172,7.1537023,7.570801,7.1551228,7.421551,7.8937464,8.008452,7.6125565,6.396445,5.915027,7.782058,6.5416913,6.207009,6.542929,5.693998,6.756875,6.1724715,6.6169252
ASHGA5P000494,7.093123,6.7804275,6.802448,6.838439,6.455559,6.831587,6.714622,6.8916173,6.8202424,7.239871,5.817157,6.185716,7.483172,5.8867803,6.1269464,6.9238834,6.0262513,6.8654265,6.1003623,6.912931
ASHGA5P000495,6.8424397,6.4405413,7.6116014,6.2455873,6.02553,6.067487,6.254537,6.571857,6.4610476,6.998052,6.592031,6.05142,7.1030583,6.122527,5.68159,5.371423,5.0556903,6.4643655,5.9374375,5.7528424
ASHGA5P000545,7.736912,7.7776227,8.085949,7.5066285,7.5621667,7.3942094,7.5818987,8.141626,8.115888,7.7127314,5.5858216,5.831879,7.001276,5.8084545,5.201266,7.114949,5.209781,6.864648,5.195615,7.187157
ASHGA5P000553,7.2998085,6.6790767,7.9990716,7.1971703,6.7264433,7.1761484,6.745292,7.7033906,7.6497326,7.228263,6.498875,6.0606117,7.808593,6.4607315,6.0844135,6.5526557,6.531462,6.6660013,6.170594,6.945538
ASHGA5P000574,6.5396976,6.1269464,7.069058,6.0058227,5.8449473,6.1003623,6.2428985,6.74434,6.6758547,6.703459,5.237625,5.5120015,7.028962,5.8297195,5.0319614,5.8071647,5.3621793,7.0077505,5.021862,6.170965
ASHGA5P000582,6.6221895,5.948376,6.8674235,5.9115386,6.2790413,5.9662747,6.2035823,7.191588,7.3030515,6.8818636,5.6487203,5.3341403,6.8495746,6.0722437,5.221377,6.1882305,5.6819034,5.5717444,5.302022,6.183255
ASHGA5P000586,6.284494,5.907952,5.9477077,5.775361,5.222714,5.6452355,4.7877617,5.680436,5.49476,6.514432,5.1943913,5.3461957,6.7908635,5.6573663,5.301584,5.7322974,4.920104,5.5015407,5.3118243,5.8564706
ASHGA5P000596,8.1298895,7.4839644,8.516017,7.2776437,8.011223,7.3591104,8.053921,9.214682,9.171698,8.053921,6.1420555,6.2740426,8.146962,5.9939303,6.3035755,7.619604,3.7976468,7.282468,6.2395964,7.673783
ASHGA5P000600,7.349891,6.135431,7.051215,6.018103,7.160918,5.8919163,7.1958427,6.5863447,6.6923842,7.4836435,5.7955065,5.8948197,7.447434,5.6921945,5.4838076,6.3798075,6.400628,5.8989697,5.8607006,6.5585184
ASHGA5P000761,12.936396,15.265889,10.917013,14.893098,13.094664,15.149132,13.029894,11.139712,11.155889,12.974101,15.792601,14.018135,11.714086,15.657808,14.186267,11.655953,13.907244,13.733657,14.115075,11.501678
ASHGA5P001071,6.4752603,4.890636,6.037217,5.696591,6.1565733,5.8839207,6.4546356,5.3047843,5.028552,6.141852,3.4858766,4.505372,6.464861,3.3058686,4.2099295,5.4771614,4.6373715,3.6728606,3.9454951,5.890142
ASHGA5P001534,7.910014,8.044756,8.557309,8.046156,7.9180017,7.9901743,7.9404864,8.296177,8.307991,7.8915687,7.9232807,7.350989,8.672731,7.362393,7.2651954,8.082945,7.930924,6.9410877,7.455851,8.075045
ASHGA5P001605,5.4428773,4.892068,5.543486,4.758822,5.8426285,4.9329996,5.3966136,4.7373757,4.6873636,5.3949265,4.848807,6.1664686,6.3006306,4.76853,6.1363034,7.916545,5.4355807,5.838409,6.0583572,7.981765
ASHGA5P001676,6.2145762,5.756048,5.533896,5.5732718,5.856039,5.6248503,5.874504,2.6331096,2.6564841,6.009285,5.182039,5.361484,5.8846045,5.068864,5.2828283,4.508195,4.902453,4.962843,5.305807,4.569283
ASHGA5P002152,5.645931,4.918028,5.4773936,4.6524973,5.392477,4.4968495,5.14277,3.6921034,4.2888856,5.915791,4.4709725,4.66979,5.975371,4.5279584,4.3716183,5.9122725,4.02815,5.144144,4.5065846,5.780451
ASHGA5P002181,5.5351515,5.3826165,5.876438,4.6930256,5.218992,4.514192,5.4605613,5.5784454,5.5322514,5.6806917,5.555107,5.0788846,6.1608214,5.7890325,4.4648995,4.6189594,4.3664804,5.061596,4.651327,4.595595
ASHGA5P002402,7.7102184,8.711811,6.8472753,8.603179,7.6062436,8.702042,7.6234326,6.4794297,6.1803675,7.664965,8.197668,7.3011174,6.5436945,8.586143,6.952905,6.238052,7.9322176,7.3325295,7.0298266,6.1003623
ASHGA5P002494,4.8085575,6.1288767,3.994599,5.9977603,4.156951,5.943019,4.3882694,3.7828116,3.3332102,5.0546603,5.777278,7.186714,5.2284985,5.7246227,6.8351936,4.157981,6.2093935,8.405428,6.7007365,4.361498
ASHGA5P003749,8.740194,8.140574,8.615099,8.250811,8.680461,8.26421,8.688545,8.515083,8.595075,8.770506,7.9290013,7.710733,8.273577,7.9830265,7.570801,7.942116,7.3741837,7.6382856,7.6408587,7.953134
ASHGA5P003752,6.3636303,5.8281326,5.549067,6.306922,6.0599575,6.3931227,6.0747967,5.486666,5.1298575,6.0766993,5.9511504,6.171237,6.4634056,5.977641,6.186459,5.7528424,6.280034,6.609454,6.211646,5.9607873
ASHGA5P003753,7.0905685,6.963496,7.209624,6.809533,6.9711103,6.8605967,7.077721,6.8088865,6.9839334,7.0507255,6.634194,6.6673098,6.8987,6.693529,6.6937013,6.463778,6.8182163,7.123345,6.736448,6.7528334
ASHGA5P003826,2.643763,6.2230897,2.4806867,6.0650325,2.435905,6.1101675,2.4580214,2.3639536,2.6717317,4.5483236,6.1824946,6.210333,2.6311638,6.0130606,5.897441,3.1880195,5.2765074,6.1433344,6.0593667,2.365863
ASHGA5P003963,3.6954477,4.11506,4.657168,5.5065613,4.5605874,5.4845357,4.1237516,4.8761415,5.1084127,2.6382046,4.779515,4.5025406,2.3613544,3.723805,4.6901855,5.7538114,4.738469,5.278944,4.069533,5.5081177
ASHGA5P003994,4.168422,8.043573,3.8992648,8.087182,4.896141,7.9753876,4.995956,3.7012389,4.369416,4.94077,8.31017,8.361493,6.5686574,8.402967,8.420477,5.8084545,8.464059,7.4864593,8.41387,6.195889
ASHGA5P004545,5.415359,7.4944367,5.267564,7.4510517,4.9688406,7.4366655,4.7628465,3.6945748,3.9532404,4.913656,8.045073,8.58478,6.899079,8.127579,8.318948,6.163269,8.6187725,7.6010475,8.350688,6.2973933
ASHGA5P004549,8.077086,7.0990005,8.564504,7.131217,8.21794,7.2658734,8.075045,8.726978,8.561925,8.054242,8.654522,7.8243713,8.915281,8.709945,8.045073,9.054712,7.966562,8.555203,7.7948194,8.57153
ASHGA5P004954,10.876679,10.531432,10.280486,10.635145,11.152376,10.650752,11.2040825,9.94117,9.941887,10.902073,10.3501005,11.0588665,10.584724,10.107117,10.920385,10.581624,11.09156,10.759809,10.876679,10.621453
ASHGA5P005264,8.968554,9.056348,7.6717095,9.2434025,8.888814,9.150016,8.834731,8.042079,7.9424367,8.990424,10.256952,9.120671,8.883091,10.238541,9.409121,8.8242235,9.007247,9.317688,9.400737,8.941478
ASHGA5P005549,5.785744,7.023399,5.7616086,7.083969,5.8894353,7.0093346,5.974387,6.169696,6.288241,5.7241726,6.7611113,7.013887,6.1376815,6.739823,6.9086394,5.3602815,6.735641,6.5636096,6.9180317,5.6340494
ASHGA5P005611,6.722163,6.9621124,7.679144,6.9230576,7.006298,6.897545,7.003492,5.4399905,5.5885415,6.8167048,9.938689,7.149317,6.672984,7.7792287,7.3219795,5.6782374,8.487055,7.9976273,7.186714,5.4839807
ASHGA5P005776,5.0073543,4.118552,3.2390745,4.695623,5.2366977,4.6147876,4.686477,5.743978,5.389576,2.6382046,3.575973,4.0471425,5.072118,5.0277724,4.504325,5.462798,4.861845,4.2212815,4.1348343,5.4109583
ASHGA5P005909,8.352662,7.8697658,8.300123,7.7316403,8.312213,7.7812843,8.33075,8.109127,8.237395,8.376214,7.790944,7.496812,8.159389,7.7409277,7.3340087,7.926087,6.964567,7.1035624,7.2565804,7.6540394
ASHGA5P005966,6.389206,7.1391654,4.6108,7.019013,5.8877597,6.992199,5.8114934,6.2453566,6.1905737,6.2552,9.483198,10.392889,6.717488,9.572883,10.508927,6.39033,9.315667,9.885799,10.595029,6.3026466
ASHGA5P006110,7.580658,7.579711,7.144521,7.456899,8.006995,7.5257015,7.90423,7.4699535,7.4014683,7.522171,6.603522,6.257771,7.640633,6.7213917,6.2896914,7.6238313,6.3285694,6.6758547,6.298127,7.3414693
ASHGA5P006220,6.003379,6.660061,5.523079,7.2051363,6.427328,7.137867,6.407645,6.546123,6.5470405,6.1195464,6.0975657,6.4194036,6.121757,5.943429,6.308389,5.163857,5.9589367,6.54593,6.259906,5.2635393
ASHGA5P006333,6.7641745,6.203864,6.754006,6.403142,6.5756445,6.436764,6.563291,7.5158296,7.3945646,6.7882056,5.0364714,5.174787,6.582847,5.2425895,4.0464196,6.332934,5.2778654,4.9502773,3.8542309,6.345931
ASHGA5P006417,2.643763,5.110373,5.1578217,4.981944,4.1934595,4.7763896,4.4433007,4.5120926,5.0789986,2.6382046,5.228617,4.6279645,2.606777,5.3666906,4.0566473,3.5659795,4.315436,4.7306995,4.2431645,3.9382348
ASHGA5P006633,6.09368,5.000867,6.4866214,5.2410574,6.3557715,5.316379,6.296681,6.1727405,6.46644,5.784379,4.8084474,5.165982,6.5911093,5.1327925,4.397191,6.496492,5.2251177,4.591152,4.7189903,6.106448
ASHGA5P006918,9.919074,9.429594,10.689692,9.557796,9.96628,9.578481,9.910477,10.548642,10.532883,9.943148,9.371934,9.025435,10.464122,9.448447,9.262068,10.232357,9.729771,9.178883,9.288151,10.2397995
ASHGA5P006965,4.9947987,4.2341385,3.586268,4.59416,4.4884825,4.36354,4.366005,4.605626,4.2673,5.3800387,5.430357,4.439534,4.996226,5.1485806,4.5164223,5.421323,4.032134,5.0084915,4.2504897,5.3893895
ASHGA5P006968,10.709622,10.676204,10.687709,10.963308,10.599521,10.857179,10.700914,10.754253,10.753097,10.750854,10.289183,10.904617,10.637481,10.411736,10.621453,10.445523,9.969942,10.442579,10.718736,10.567675
ASHGA5P006985,5.165982,6.686907,5.224447,6.5821238,5.5153875,6.763657,5.518514,7.384334,7.161165,4.6204486,7.0128903,7.482566,5.6126037,7.03945,7.6473684,5.3070755,7.1374536,7.47413,7.4841976,4.517353
ASHGA5P006991,11.116357,10.459576,11.533853,10.519758,11.192447,10.464122,11.139712,11.65754,11.720217,11.142652,10.84162,10.499005,11.498081,10.843376,10.852581,11.71796,10.339694,10.9471245,10.843376,11.510934
ASHGA5P006992,13.203014,12.158241,13.442149,12.674637,13.2882395,12.518794,13.32461,13.565792,13.530919,13.19906,13.124258,12.777362,13.605729,13.143275,12.885946,13.583586,12.3972,12.840364,12.830995,13.392981
ASHGA5P007113,7.6758666,6.8106537,7.8304577,7.0004463,7.714589,7.024938,7.5827394,7.6846766,7.7066894,7.801226,6.8368535,6.245842,7.32693,6.959995,6.027489,7.126545,6.2101154,6.5113635,6.0760856,7.0949306
ASHGA5P007216,8.888814,8.26818,9.99887,8.077863,8.664977,8.248273,8.775981,10.144006,10.11192,8.89031,10.109586,9.287366,8.856543,10.0164,8.919685,8.286006,10.232357,8.883091,8.883091,8.334908
ASHGA5P007230,5.369578,5.647616,5.7881317,5.3781605,4.861486,5.1888843,4.9443254,5.145413,5.665348,4.852094,4.0730395,4.766608,4.797914,3.6356323,3.7923665,4.4888215,4.58946,4.498033,3.654474,4.8774085
ASHGA5P007289,6.9031377,7.3945646,5.896514,7.532881,6.3167644,7.4897985,6.3729672,4.727623,4.4698653,7.0077505,8.339633,8.166336,6.8149085,8.222162,8.001945,6.488981,8.254562,7.9785247,8.028761,6.2602644
ASHGA5P007323,7.0201273,6.259577,7.254,6.3736944,6.756875,6.2455873,6.671855,7.350989,7.444227,7.123345,6.1621885,5.9974766,7.060049,5.9550276,5.649661,6.2673845,5.5504026,5.2198606,5.7182264,6.1543818
